feature,value,shap_value,abs_shap
d1_creatinine_min_missing,0.0,-0.0017889499363223833,0.0017889499363223833
h1_hematocrit_max,33.6,0.0017318295816091283,0.0017318295816091283
h1_inr_max_missing,0.0,0.001709342937161592,0.001709342937161592
d1_bun_max_missing,0.0,-0.0016626556173812423,0.0016626556173812423
d1_hematocrit_max_missing,0.0,-0.0016394458824639507,0.0016394458824639507
icu_stay_type_transfer,0.0,0.0016155587220000483,0.0016155587220000483
d1_pao2fio2ratio_min_missing,0.0,0.001591245820587553,0.001591245820587553
h1_mbp_noninvasive_min_missing,0.0,0.001579565094843988,0.001579565094843988
d1_pao2fio2ratio_max,274.0,-0.001544292418770049,0.001544292418770049
hematocrit_apache_missing,0.0,-0.0015126290264750536,0.0015126290264750536
icu_type_CSICU,0.0,0.0014917499738144352,0.0014917499738144352
h1_lactate_max,2.1,0.0014893111469549754,0.0014893111469549754
h1_calcium_min_missing,1.0,0.00146440310512226,0.00146440310512226
h1_hco3_min,23.0,0.0014494213286382295,0.0014494213286382295
d1_pao2fio2ratio_max_missing,0.0,0.001422085070276581,0.001422085070276581
h1_sodium_max,139.0,0.0013921181625935338,0.0013921181625935338
d1_temp_max_missing,0.0,-0.0013641478175386943,0.0013641478175386943
h1_albumin_max,3.1,0.0013389659630407788,0.0013389659630407788
d1_albumin_min_missing,1.0,0.0013087924164599436,0.0013087924164599436
hospital_admit_source_Floor,0.0,-0.0012541596094770295,0.0012541596094770295
gcs_motor_apache_missing,0.0,-0.0012483138720563347,0.0012483138720563347
icu_admit_source_Floor,0.0,-0.001181334681886082,0.001181334681886082
h1_calcium_min,8.3,0.0011589357398639065,0.0011589357398639065
h1_arterial_po2_max,119.0,0.0011493930450657873,0.0011493930450657873
icu_type_CTICU,0.0,0.0011039700866979588,0.0011039700866979588
h1_albumin_min,3.1,0.0010950950852003504,0.0010950950852003504
h1_hco3_max,23.0,0.0010863932764285803,0.0010863932764285803
h1_diasbp_max_missing,0.0,0.0009911663680533583,0.0009911663680533583
d1_hemaglobin_max_missing,0.0,-0.0009301302078387619,0.0009301302078387619
h1_arterial_ph_max_missing,1.0,-0.000896139256127146,0.000896139256127146
creatinine_apache_missing,0.0,-0.0008835279973051521,0.0008835279973051521
d1_potassium_min_missing,0.0,-0.000879507224192322,0.000879507224192322
icu_stay_type_admit,1.0,0.000878948045307533,0.000878948045307533
h1_hemaglobin_max,11.1,0.0008787847773495173,0.0008787847773495173
d1_arterial_po2_min_missing,0.0,0.000871054295329765,0.000871054295329765
apache_2_bodysystem_Gastrointestinal,0.0,0.0008356134042457423,0.0008356134042457423
bmi_missing,0.0,0.0007462938511126344,0.0007462938511126344
h1_creatinine_max,1.02,0.0007458312986359662,0.0007458312986359662
glucose_apache_missing,0.0,-0.0007192563156620598,0.0007192563156620598
height_missing,0.0,-0.0006962701987772411,0.0006962701987772411
h1_diasbp_max,115.0,-0.0006856288996312491,0.0006856288996312491
hospital_admit_source_Other Hospital,0.0,-0.0006479138942412479,0.0006479138942412479
d1_platelets_max_missing,0.0,-0.0006427433543749573,0.0006427433543749573
d1_sysbp_max_missing,0.0,-0.000622360361354244,0.000622360361354244
h1_pao2fio2ratio_min,212.5,0.0006128898794730205,0.0006128898794730205
icu_type_CCU-CTICU,0.0,0.0006043472669214476,0.0006043472669214476
d1_hco3_min_missing,0.0,-0.0005909589592921418,0.0005909589592921418
d1_diasbp_invasive_min_missing,0.0,0.0005881031972313153,0.0005881031972313153
h1_diasbp_noninvasive_min,22.0,-0.000575337825632329,0.000575337825632329
h1_platelets_max,182.0,0.0005386628592262806,0.0005386628592262806
d1_lactate_min_missing,0.0,0.0005334101477703947,0.0005334101477703947
d1_temp_min_missing,0.0,-0.0005278956735868309,0.0005278956735868309
d1_bilirubin_min_missing,1.0,0.0005219240987618112,0.0005219240987618112
h1_diasbp_noninvasive_max_missing,0.0,0.0005209562198241206,0.0005209562198241206
gcs_unable_apache,0.0,-0.0005193518315744536,0.0005193518315744536
h1_glucose_min,61.0,0.0005037053573921595,0.0005037053573921595
d1_hematocrit_min_missing,0.0,-0.0005012534653693978,0.0005012534653693978
hepatic_failure,0.0,-0.00048151109454280214,0.00048151109454280214
intubated_apache,0.0,0.0004734880896915078,0.0004734880896915078
d1_calcium_max_missing,0.0,-0.00046179896211126406,0.00046179896211126406
h1_resprate_max,25.0,0.00045883390672941834,0.00045883390672941834
paco2_for_ph_apache,40.0,-0.0004520531547847308,0.0004520531547847308
d1_arterial_pco2_min_missing,0.0,0.0004161079331541277,0.0004161079331541277
d1_calcium_min_missing,0.0,-0.0003805957432137975,0.0003805957432137975
d1_sysbp_noninvasive_max_missing,0.0,-0.00037919481240360035,0.00037919481240360035
h1_creatinine_min,1.02,0.00037353612666285885,0.00037353612666285885
h1_resprate_min_missing,0.0,0.0003668673924236503,0.0003668673924236503
h1_calcium_max,8.3,0.0003632821173804124,0.0003632821173804124
h1_resprate_max_missing,0.0,0.0003494983851790283,0.0003494983851790283
d1_wbc_min_missing,0.0,-0.00033680856194636083,0.00033680856194636083
h1_bun_min,19.0,-0.00032931672533725056,0.00032931672533725056
h1_sodium_min,138.0,-0.0003279245632528418,0.0003279245632528418
d1_hco3_max_missing,0.0,-0.00032682677997287725,0.00032682677997287725
d1_sysbp_min_missing,0.0,-0.0003247919626710902,0.0003247919626710902
apache_2_bodysystem_Respiratory,0.0,-0.00030932296744186637,0.00030932296744186637
h1_bun_max,19.0,-0.0003091380463436749,0.0003091380463436749
icu_type_SICU,0.0,-0.0003004413712212645,0.0003004413712212645
h1_sysbp_max_missing,0.0,0.00028094099811371833,0.00028094099811371833
